Frame,Object_ID,Center_X,Center_Y
207,droide,713.8980102539062,158.155
207,person,797.0247802734375,154.8572
207,person,751.7166748046875,202.39722
208,car,442.64697265625,161.50919
208,person,1127.329833984375,273.76328
208,droide,694.2225341796875,156.7044
208,droide,701.882080078125,156.29446
208,person,749.9309692382812,204.0181
208,droide,623.801513671875,126.60623
208,person,620.4072875976562,67.20179
208,person,795.336669921875,153.64789
208,person,622.331298828125,71.69185
208,person,751.3914794921875,202.4286
209,car,441.08807373046875,159.47223
209,person,1129.5367431640625,274.77917
209,droide,700.622314453125,156.74196
209,person,793.7760620117188,146.47517
209,person,619.7109375,67.21872
209,person,749.744873046875,200.18811
209,person,621.9955444335938,72.34658
210,car,437.7862243652344,156.68121
210,person,1131.762451171875,278.0984
210,droide,698.67919921875,156.36203
210,person,791.9075317382812,209.79886
210,person,618.66455078125,67.13346
210,person,749.224365234375,199.56564
210,person,752.9695434570312,191.40833
210,person,751.734375,200.18652
211,car,435.8095703125,153.80295
211,person,1133.350830078125,277.557
211,droide,693.455322265625,156.2604
211,person,790.087646484375,210.21756
211,person,618.395263671875,67.61453
211,droide,701.3765869140625,155.65997
211,person,753.732421875,192.71405
211,person,748.7490234375,195.38324
212,car,433.26416015625,149.7391
212,droide,697.723388671875,156.72012
212,person,1135.293701171875,282.0279
212,person,788.164306640625,148.11023
212,person,617.63720703125,66.910126
212,person,785.67919921875,148.4549
212,person,789.70361328125,214.74335
213,car,432.092529296875,146.07944
213,droide,698.2721557617188,157.12805
213,person,1134.238525390625,275.89862
213,person,786.7032470703125,147.994
213,person,617.1458740234375,67.24333
213,person,785.1638793945312,149.41821
213,person,735.5919189453125,197.07947
213,person,788.3865966796875,214.27072
213,droide,608.0731201171875,129.1366
214,car,430.3353271484375,143.93332
214,droide,699.1263427734375,156.76283
214,person,1134.1510009765625,282.04767
214,person,616.3291015625,66.97704
214,droide,613.2547607421875,125.23781
214,person,735.8809204101562,193.58499
214,person,756.5149536132812,185.39127
214,droide,608.28955078125,129.21487
214,person,783.5704956054688,153.27316
214,person,785.6242065429688,158.2441
215,car,427.9716796875,142.92831
215,droide,698.6676635742188,157.08311
215,person,1136.0174560546875,283.7135
215,droide,607.167236328125,129.1619
215,person,755.1576538085938,193.98108
215,person,616.33740234375,66.408936
215,droide,611.7740478515625,125.04906
215,person,734.8826904296875,196.0629
215,person,782.8365478515625,152.05219
216,car,425.9282531738281,139.82307
216,droide,698.0679931640625,156.12482
216,person,1137.944580078125,284.39282
216,person,754.513916015625,197.06845
216,droide,606.7314453125,129.8501
216,person,616.1412353515625,67.01788
216,person,783.00341796875,166.98805
216,person,731.6229248046875,196.21692
216,droide,611.7275390625,123.6801
217,car,424.2979736328125,136.18411
217,droide,696.7505493164062,156.18481
217,person,1142.561279296875,285.49277
217,droide,610.314697265625,123.589935
217,person,754.2694702148438,196.35635
217,person,782.8595581054688,168.15697
217,person,615.5858764648438,66.979
217,person,730.07373046875,194.8664
218,car,422.7330322265625,131.85394
218,droide,695.778076171875,157.04204
218,person,1144.103515625,288.92514
218,droide,609.8045654296875,123.04855
218,person,754.294677734375,195.1768
218,person,782.48193359375,154.69424
218,person,614.9332275390625,67.42666
218,person,729.4610595703125,194.29633
219,car,421.66326904296875,130.77023
219,droide,695.6512451171875,156.37988
219,person,1144.305419921875,289.74603
219,person,754.607666015625,211.81464
219,person,614.671875,67.18579
219,droide,610.4774169921875,121.746445
219,droide,605.635986328125,126.05504
219,person,781.7401123046875,150.49661
219,person,729.3045654296875,192.57523
220,car,420.01556396484375,129.20663
220,droide,696.6119995117188,157.13838
220,person,1146.0653076171875,293.6609
220,person,754.3870849609375,191.10706
220,person,781.2664184570312,151.70123
220,person,613.97705078125,67.78119
220,droide,605.042724609375,124.83249
220,droide,608.9317626953125,120.627655
221,car,419.06390380859375,127.45285
221,droide,695.8020629882812,157.23615
221,person,1146.485595703125,294.61578
221,person,753.5814208984375,191.07196
221,person,724.889892578125,191.27783
221,person,780.9207153320312,155.95078
221,person,613.918701171875,67.89331
221,droide,605.3035888671875,125.16655
221,droide,608.4977416992188,120.77225
222,car,416.62921142578125,125.82765
222,droide,694.01025390625,156.28421
222,person,1148.9521484375,294.6617
222,person,753.0755615234375,190.93155
222,droide,605.3939208984375,125.58017
222,person,777.7750244140625,160.33536
222,person,722.2089233398438,190.19476
222,person,613.5882568359375,66.17752
222,person,591.3151245117188,60.406525
223,car,414.6710510253906,123.58992
223,droide,692.607177734375,156.09882
223,person,776.4207153320312,162.25768
223,person,1151.161376953125,294.30234
223,person,752.71435546875,191.17
223,droide,604.832275390625,123.71451
223,person,721.1727294921875,190.7767
223,droide,609.29638671875,118.61841
223,person,613.3853149414062,65.98175
224,car,412.3984375,121.30408
224,droide,690.4420166015625,156.7286
224,person,774.4931640625,156.55685
224,person,752.1567993164062,192.25165
224,person,1150.6317138671875,297.04785
224,droide,604.5919189453125,123.70848
224,person,720.8046264648438,190.80373
224,droide,609.934814453125,114.4003
225,car,411.7669982910156,119.672104
225,droide,687.7159423828125,154.63335
225,person,773.2269287109375,158.1253
225,person,1153.168701171875,298.4505
225,droide,604.4832153320312,124.73006
225,person,751.7741088867188,194.19812
225,person,720.791748046875,192.81732
225,droide,607.4591064453125,118.51036
225,droide,696.5394287109375,155.66324
226,car,410.7578125,116.181946
226,droide,684.7984619140625,155.281
226,person,771.6395263671875,159.70297
226,person,1156.7877197265625,297.8828
226,droide,603.5997924804688,125.374176
226,person,720.130615234375,190.66629
226,person,750.866455078125,201.49084
226,person,721.9765625,195.44823
227,car,410.42913818359375,115.68033
227,droide,683.7811889648438,154.72551
227,person,1159.3861083984375,299.4532
227,person,771.1207885742188,155.14386
227,droide,603.0247802734375,125.81772
227,person,750.4722900390625,201.9243
227,person,718.5433349609375,191.61931
227,droide,608.8621826171875,115.11249
227,person,591.451171875,65.08336
228,car,409.2204895019531,114.11656
228,droide,682.5994873046875,152.80106
228,person,750.2715454101562,197.04086
228,person,1160.9296875,302.13544
228,person,716.5947265625,188.2915
228,droide,601.4694213867188,126.706116
228,person,769.6329345703125,159.7326
228,droide,610.6263427734375,114.369446
228,person,717.5792236328125,189.13028
229,car,408.4023132324219,112.41788
229,person,750.5880126953125,196.93187
229,droide,681.550537109375,152.00745
229,person,1161.759765625,303.70905
229,droide,601.9070434570312,125.79387
229,person,716.03955078125,188.19846
229,person,767.2113037109375,163.70789
229,droide,608.662109375,114.41725
229,person,717.66845703125,188.4798
230,car,406.37286376953125,112.93671
230,droide,680.6470947265625,152.75247
230,person,749.831787109375,192.74896
230,droide,601.2449951171875,126.120544
230,person,716.5684814453125,187.33936
230,person,1166.5758056640625,300.0563
230,person,766.3526611328125,166.22575
230,person,612.202880859375,64.98463
230,person,717.5953369140625,188.64786
230,droide,609.8973388671875,112.83197
231,car,405.5648193359375,111.691025
231,droide,678.792236328125,151.12694
231,person,748.994384765625,190.00223
231,droide,601.29833984375,125.87402
231,person,716.230712890625,186.28598
231,person,765.47314453125,168.58018
231,person,1173.875244140625,305.26495
231,person,717.2276611328125,189.63257
231,person,611.6310424804688,65.00788
231,person,1168.09375,301.17148
232,car,404.0947265625,111.62067
232,droide,676.6185302734375,150.96474
232,droide,669.0098876953125,151.43726
232,person,716.1438598632812,185.57968
232,person,749.184814453125,185.9567
232,droide,600.264892578125,125.70647
232,person,762.69580078125,175.7756
232,person,1170.5181884765625,306.93112
232,person,760.3885498046875,192.13054
232,person,716.7208862304688,188.07129
232,person,751.06689453125,204.93394
232,droide,684.0562744140625,154.76675
232,droide,662.86865234375,151.79224
232,person,1167.595947265625,304.7369
232,person,748.5103149414062,205.23645
233,car,403.6175842285156,108.258484
233,droide,674.66015625,150.1903
233,person,716.1092529296875,185.72867
233,person,1171.46435546875,308.4666
233,person,762.5005493164062,166.93011
233,person,748.555908203125,185.50455
233,droide,665.4801025390625,151.29788
233,droide,600.338134765625,126.64136
233,person,752.157470703125,192.91989
233,person,716.5960693359375,187.33615
233,person,1170.01318359375,306.37683
234,car,402.976318359375,105.03902
234,droide,670.439697265625,149.0677
234,person,715.9150390625,186.05777
234,person,1172.3720703125,310.40536
234,droide,679.3606567382812,151.09479
234,person,748.3748779296875,180.99257
234,person,759.789306640625,172.80414
234,person,716.5244140625,196.8952
234,person,716.999755859375,187.77528
235,car,402.4527282714844,103.72435
235,person,1171.797119140625,314.0029
235,droide,664.63427734375,148.84071
235,person,758.6742553710938,175.16287
235,person,748.5703125,181.70358
235,droide,670.5816650390625,150.20409
235,droide,682.0506591796875,151.84605
235,person,715.0397338867188,183.75723
235,person,716.0098876953125,199.1261
235,droide,656.7158813476562,148.4779
235,person,717.44482421875,186.7875
236,car,400.7728271484375,99.80247
236,droide,666.037841796875,151.19714
236,person,744.6893310546875,183.06264
236,person,758.0963134765625,162.30952
236,person,781.074951171875,196.518
236,person,715.1026000976562,182.86917
236,person,715.8988647460938,196.5798
236,person,587.031982421875,65.16345
237,car,399.981201171875,98.635376
237,droide,664.9310302734375,148.70412
237,person,743.7493896484375,179.87439
237,person,756.5446166992188,163.67636
237,person,781.0264282226562,199.98119
237,person,715.3131103515625,187.3734
237,person,586.5726928710938,67.02308
237,droide,588.8153076171875,117.40709
238,car,398.9435729980469,97.94446
238,droide,663.2843627929688,149.07953
238,person,743.4083251953125,183.37642
238,person,780.4833984375,204.25696
238,person,746.391845703125,197.64731
238,person,714.374267578125,186.40833
238,person,586.3438720703125,68.088806
238,droide,587.5933227539062,117.90413
238,person,750.843505859375,191.03812
238,person,752.6839599609375,162.23734
239,car,398.92645263671875,96.41545
239,droide,660.6036376953125,149.19894
239,person,742.705322265625,180.70721
239,person,714.494873046875,186.86548
239,person,779.8742065429688,201.11462
239,person,747.366943359375,185.51834
239,droide,587.8756103515625,120.38774
239,person,585.907470703125,68.54607
239,person,750.4520263671875,166.15079
240,car,397.326904296875,93.53299
240,droide,658.8839111328125,148.39375
240,person,740.1744384765625,179.42978
240,person,712.692626953125,182.13028
240,droide,590.4686279296875,119.608536
240,person,584.9654541015625,68.292435
240,droide,598.3321533203125,122.02695
240,person,717.0445556640625,183.32468
241,car,397.4536437988281,93.28098
241,droide,657.5928344726562,148.49998
241,person,739.2523803710938,178.92679
241,person,711.740234375,181.8265
241,person,713.8822021484375,192.67499
241,droide,588.5269775390625,119.33086
241,person,582.7158203125,66.41083
241,person,780.005615234375,189.34082
241,person,611.9652099609375,67.57172
242,car,396.612060546875,92.67645
242,droide,656.1411743164062,148.39362
242,person,709.6597900390625,183.67766
242,person,738.636474609375,178.47205
242,droide,586.4803466796875,117.36769
242,droide,584.9327392578125,118.752655
242,person,581.2025146484375,93.03204
242,person,581.5181274414062,69.49393
242,person,612.1056518554688,69.022125
242,person,778.3111572265625,194.26001
243,car,395.9400634765625,92.053345
243,droide,655.5093383789062,148.046
243,person,707.5225830078125,179.12384
243,droide,587.3097534179688,117.85986
243,person,736.9766845703125,180.9271
243,person,777.792236328125,187.1503
243,person,612.2719116210938,68.336975
243,person,581.1541137695312,69.2018
243,person,580.52197265625,83.97946
244,car,395.66888427734375,89.69585
244,droide,654.8067626953125,147.1838
244,person,706.233154296875,178.74622
244,droide,588.6041259765625,117.056564
244,person,776.4673461914062,184.50238
244,person,612.5797119140625,72.19226
244,person,736.8851928710938,179.68292
245,car,394.971923828125,86.80641
245,droide,653.712158203125,146.78448
245,person,705.3487548828125,178.0516
245,droide,586.3103637695312,115.52991
245,person,774.9288940429688,184.76093
245,person,612.273681640625,71.696335
245,person,735.3287353515625,178.94514
246,car,392.1179504394531,86.2964
246,droide,652.6998291015625,147.85449
246,person,1211.8837890625,337.4646
246,person,733.7906494140625,178.77835
246,droide,586.3733520507812,113.74632
246,person,773.9735107421875,192.16333
246,person,612.2546997070312,74.31528
246,person,704.5000610351562,178.29803
247,car,392.04412841796875,84.9628
247,droide,652.302734375,148.1242
247,person,1212.216552734375,334.14777
247,droide,588.2530517578125,115.344696
247,person,732.454833984375,178.77585
247,person,774.0991821289062,184.6333
247,person,612.4141845703125,75.079124
247,person,704.4187622070312,179.89078
247,person,707.0513916015625,194.85446
248,droide,651.8753051757812,148.17227
248,car,391.65020751953125,83.29568
248,droide,587.1200561523438,115.63695
248,person,730.0948486328125,179.72192
248,person,772.4952392578125,181.17038
248,person,702.921875,178.72902
248,person,612.726318359375,73.92047
248,person,1212.7919921875,331.71762
248,person,726.312744140625,181.84052
249,droide,651.40234375,148.34784
249,car,391.2890625,82.45744
249,droide,589.3387451171875,116.639496
249,person,730.0359497070312,178.1128
249,person,702.5823974609375,179.58614
249,person,772.121337890625,184.00038
249,person,612.86376953125,74.2889
249,person,1218.8651123046875,326.8991
249,person,1211.571044921875,331.14825
249,person,724.8406982421875,180.36188
249,car,423.9977111816406,69.08054
250,car,390.07550048828125,81.16314
250,droide,651.2027587890625,148.63145
250,person,701.7086181640625,176.60727
250,person,728.123046875,178.92061
250,droide,588.771240234375,115.4492
250,person,724.684814453125,185.02423
250,person,1219.004150390625,334.62704
250,person,612.6771240234375,74.94238
250,person,774.134033203125,172.9447
251,car,389.2760925292969,81.005226
251,droide,650.8294677734375,148.3789
251,person,701.1500244140625,177.72192
251,person,727.7894287109375,178.20111
251,droide,587.7195434570312,117.0607
251,person,1223.589111328125,337.13977
251,person,612.7978515625,75.5963
251,person,722.8555908203125,180.93256
251,person,773.2540283203125,166.35175
251,person,1212.203125,331.38232
252,car,388.4723815917969,80.31302
252,droide,649.794921875,147.52954
252,person,700.0468139648438,178.6617
252,droide,586.966064453125,114.95949
252,person,613.014404296875,75.7139
252,person,1228.81689453125,339.02545
252,person,728.2476806640625,174.60355
252,person,772.9935302734375,177.13474
253,car,387.6123352050781,79.56591
253,droide,649.6585083007812,147.39465
253,droide,586.881103515625,114.24338
253,person,727.4187622070312,173.27318
253,person,697.595703125,180.56496
253,person,612.83642578125,73.489075
253,person,771.0064697265625,180.80441
253,person,1228.96484375,340.17416
253,person,1232.207763671875,340.28558
254,car,387.370849609375,78.10892
254,droide,649.00244140625,147.51898
254,person,726.472412109375,173.55972
254,droide,588.1490478515625,114.59343
254,person,697.831298828125,174.82465
254,person,612.6929931640625,74.276276
254,person,1231.44384765625,343.21973
254,person,771.2120971679688,173.38321
254,person,1238.1837158203125,325.03906
254,person,1241.1220703125,305.7807
254,person,720.4686279296875,177.99213
255,car,387.4034423828125,76.852646
255,droide,648.9151611328125,147.71786
255,droide,585.6396484375,114.05748
255,person,724.7681884765625,175.67749
255,person,698.691650390625,173.83463
255,person,1233.171875,348.54663
255,person,612.6583251953125,73.85016
255,person,1238.24365234375,336.80005
255,person,769.95947265625,175.08426
255,person,712.1168823242188,175.0668
256,car,386.0719909667969,75.271805
256,droide,648.97509765625,147.33554
256,person,1240.8175048828125,351.56375
256,droide,588.1007080078125,114.96239
256,person,696.9133911132812,173.09483
256,person,723.2268676757812,173.62262
256,person,612.82763671875,74.25
256,person,710.7633056640625,171.99332
256,person,717.87744140625,173.80505
257,car,385.390380859375,73.899536
257,droide,648.576171875,147.34106
257,droide,587.5584716796875,114.71228
257,person,696.1514892578125,173.17534
257,person,1243.1820068359375,349.37878
257,person,718.1055908203125,169.38098
257,person,766.963623046875,173.06189
257,person,710.9144897460938,169.36609
258,car,384.39019775390625,73.19992
258,droide,647.948486328125,147.31915
258,droide,584.92529296875,115.273346
258,person,1249.8958740234375,351.19055
258,person,695.2329711914062,172.37686
258,person,766.0150146484375,176.66678
258,person,717.715087890625,171.60727
258,person,710.3377685546875,169.47014
259,car,383.80584716796875,71.057594
259,droide,647.6474609375,146.83908
259,droide,583.9984741210938,114.930756
259,person,1250.2086181640625,347.66107
259,person,695.4655151367188,172.55887
259,person,766.3280029296875,176.74716
259,person,717.562255859375,172.1976
259,person,711.0748901367188,171.50801
260,car,383.4119873046875,71.18587
260,droide,647.6025390625,146.4443
260,person,764.7620239257812,173.24826
260,droide,583.729248046875,115.30383
260,person,695.60498046875,173.05853
260,person,1252.233642578125,352.04303
260,person,716.3663940429688,173.41467
260,person,1246.850830078125,349.68018
260,person,712.7412109375,173.39838
261,car,383.2200622558594,70.27405
261,droide,647.35498046875,146.53029
261,person,764.4735107421875,171.19202
261,person,1256.080078125,354.1001
261,person,695.1870727539062,172.22684
261,droide,584.831787109375,116.775055
261,person,715.67236328125,172.34155
261,person,711.2091064453125,172.76865
261,person,1249.180419921875,355.66248
262,car,382.40985107421875,70.081345
262,droide,647.4354248046875,146.73111
262,person,763.2763671875,171.98021
262,person,1257.2509765625,355.90277
262,person,692.6302490234375,171.41272
262,person,716.4495849609375,172.6685
262,person,711.8704833984375,172.88953
262,droide,588.2380981445312,117.65163
262,person,1260.943603515625,357.8593
263,car,381.7615966796875,68.73396
263,droide,647.3577880859375,146.76251
263,person,762.9064331054688,170.93597
263,person,692.281005859375,172.3162
263,person,1260.889892578125,357.16547
263,person,717.1953735351562,173.25136
263,droide,587.354248046875,117.859085
264,car,380.88177490234375,66.83356
264,droide,647.4656982421875,147.17781
264,person,692.1260986328125,172.9205
264,person,762.28076171875,170.79556
264,person,1263.677490234375,356.00958
264,person,716.62451171875,172.68617
264,person,713.1142578125,173.58841
264,droide,587.2696533203125,118.15987
265,car,380.3744201660156,66.86026
265,droide,647.3704833984375,146.76414
265,person,691.6627197265625,173.13547
265,person,761.302490234375,170.01935
265,person,1264.2392578125,360.76056
265,person,716.425048828125,173.67622
265,person,554.512939453125,75.226425
266,droide,647.2242431640625,146.39374
266,car,378.36468505859375,66.33148
266,person,690.7806396484375,172.17523
266,person,715.5368041992188,169.9237
266,person,758.50537109375,171.82954
266,person,1262.9176025390625,357.19705
266,droide,1263.0799560546875,358.37256
266,droide,575.6489868164062,108.96245
267,car,378.1435241699219,66.13672
267,droide,646.74609375,146.16884
267,person,714.8958129882812,169.43242
267,person,689.4906005859375,171.40927
267,person,758.1642456054688,170.85164
267,person,1265.3525390625,361.41632
267,person,553.9188842773438,75.88403
267,droide,585.8331298828125,116.59395
268,car,377.5644836425781,65.72933
268,droide,646.624267578125,146.70901
268,person,711.8431396484375,169.53317
268,person,1270.3631591796875,364.07172
268,droide,585.8163452148438,116.37921
268,person,687.6102294921875,170.38834
268,person,553.336181640625,74.66041
268,person,1273.7445068359375,362.61374
269,droide,646.3267822265625,147.16133
269,car,376.63494873046875,63.581528
269,person,551.6004028320312,74.33611
269,person,710.86083984375,168.39609
269,person,758.5396728515625,169.48796
269,person,1268.884033203125,363.37875
269,person,687.0799560546875,167.85223
270,car,375.94189453125,62.877716
270,droide,646.41650390625,147.06573
270,person,710.1319580078125,171.883
270,person,549.8577880859375,75.479195
270,person,1268.35205078125,361.86725
270,person,583.518310546875,65.34569
270,person,756.34912109375,157.9332
270,droide,575.87841796875,108.43376
270,person,687.0169677734375,167.69193
271,car,375.7271423339844,62.319534
271,droide,646.391357421875,147.1147
271,person,709.770263671875,168.18594
271,person,548.9758911132812,73.42332
271,person,755.485107421875,159.18402
271,person,1269.1671142578125,361.00848
271,person,580.8387451171875,63.832542
271,droide,574.0931396484375,106.77945
271,person,686.6950073242188,165.35165
272,car,374.8743896484375,61.62758
272,droide,646.63818359375,146.81143
272,person,710.03125,167.40549
272,droide,577.3193969726562,113.55896
272,person,548.057373046875,76.19839
272,person,685.352294921875,165.9501
272,person,578.942138671875,63.820107
272,person,1271.7833251953125,360.703
273,car,374.45062255859375,60.865463
273,droide,646.4356689453125,146.75113
273,person,710.1565551757812,167.039
273,droide,577.1807861328125,112.24446
273,person,685.9112548828125,167.779
273,person,1270.8360595703125,374.92926
273,person,548.2807006835938,74.02608
273,person,753.3521728515625,169.32886
274,car,373.9168701171875,59.49466
274,droide,646.7427368164062,148.15955
274,droide,575.721923828125,112.603806
274,person,710.0770874023438,167.73883
274,person,685.3175048828125,166.65967
274,person,542.3289184570312,74.02266
275,car,373.30010986328125,58.206413
275,droide,646.2940063476562,147.95996
275,droide,574.4122924804688,111.56058
275,person,709.1785278320312,167.52191
275,person,685.45751953125,166.74915
275,person,541.55908203125,73.454636
276,car,372.75347900390625,57.485504
276,droide,646.3050537109375,147.66632
276,person,540.1260986328125,73.920395
276,person,685.171630859375,167.08264
276,person,706.9444580078125,167.14
276,droide,574.4268798828125,111.91957
277,car,371.4944152832031,56.79088
277,droide,646.291259765625,147.35272
277,droide,574.2904663085938,109.72737
277,person,705.589111328125,162.4747
277,person,538.4898681640625,71.736435
277,person,685.004638671875,162.55696
278,car,369.75421142578125,56.53611
278,droide,646.4567260742188,147.0911
278,droide,573.431640625,109.13402
278,person,536.1719360351562,71.519394
278,person,705.0574340820312,165.47331
278,person,683.6309814453125,168.32903
278,person,747.2200927734375,168.26614
279,car,368.6002502441406,56.276436
279,droide,646.2393798828125,146.76144
279,droide,574.1058349609375,111.32971
279,person,535.131591796875,72.914444
279,person,704.8935546875,159.25162
279,person,683.0481567382812,165.90144
280,car,367.15423583984375,54.19217
280,droide,645.6571655273438,146.75108
280,droide,573.1190795898438,110.25217
280,person,532.481201171875,74.45317
280,person,704.043701171875,163.3358
280,person,745.2318115234375,166.34375
281,car,366.55023193359375,53.759666
281,droide,645.7582397460938,146.75734
281,droide,573.9892578125,112.60475
281,person,531.1080322265625,74.69119
281,person,703.755615234375,163.11726
281,person,745.52880859375,165.47157
282,car,364.41302490234375,51.55857
282,droide,572.27294921875,111.58508
282,droide,646.2926025390625,147.10066
282,person,703.5960693359375,162.4922
282,person,745.9852294921875,164.0734
282,person,529.24462890625,75.21942
283,car,362.9969482421875,51.611343
283,droide,646.0435791015625,146.91525
283,droide,571.6962890625,107.58435
283,person,702.9991455078125,162.23245
283,person,744.7247924804688,162.12988
283,person,526.93994140625,74.735245
283,person,527.3707275390625,73.34021
284,car,359.960205078125,50.125687
284,droide,645.3114013671875,146.21431
284,droide,573.5537109375,111.37962
284,person,703.2672119140625,161.84494
284,person,525.6210327148438,74.56974
284,person,744.0149536132812,161.58846
285,car,357.19573974609375,48.961945
285,droide,645.8037109375,146.75154
285,droide,572.2344970703125,107.774475
285,person,703.1876220703125,160.86748
285,person,524.1556396484375,75.34094
285,person,553.2136840820312,74.80618
286,car,352.78594970703125,48.707123
286,droide,645.0020751953125,145.9548
286,droide,570.3085327148438,103.66531
286,person,522.3460693359375,76.36072
286,person,703.2567138671875,161.44766
286,person,551.74072265625,75.473015
287,car,349.93316650390625,49.083183
287,droide,644.4931640625,146.07478
287,droide,570.4776611328125,104.18071
287,person,521.132080078125,75.316154
287,person,704.7242431640625,163.67126
287,person,550.4654541015625,74.40654
288,car,344.7799377441406,47.367355
288,droide,644.5198974609375,148.56357
288,person,547.9869384765625,73.66683
288,person,519.2266845703125,75.59833
288,person,707.1248168945312,163.45944
288,droide,572.0428466796875,104.16745
288,person,703.6082763671875,159.58206
289,car,340.2428283691406,45.50099
289,droide,644.2005615234375,148.65804
289,droide,570.4198608398438,105.44177
289,person,706.13916015625,157.95613
289,person,546.65478515625,73.435135
289,person,702.35546875,156.59537
289,person,517.984130859375,76.514786
289,droide,674.3939208984375,158.8414
289,person,581.3895263671875,111.737915
290,car,334.41436767578125,43.976013
290,droide,644.3558959960938,146.45021
290,droide,569.3873291015625,102.65575
290,person,706.740966796875,152.48122
290,droide,673.0668334960938,159.2497
290,person,703.4535522460938,152.99542
290,person,699.8721923828125,156.45605
290,person,545.7138061523438,75.66376
291,droide,642.2078857421875,145.06107
291,car,329.3761291503906,41.710228
291,droide,569.8174438476562,103.54479
291,person,708.3307495117188,145.89899
291,person,705.5107421875,147.83226
291,person,695.8011474609375,157.73418
291,person,680.9034423828125,159.70828
291,droide,671.088134765625,160.93234
292,droide,567.9381103515625,103.72977
292,droide,640.79833984375,145.31512
292,car,321.2156677246094,42.36145
292,droide,648.9508056640625,146.27258
292,person,707.7044677734375,148.58124
292,person,539.84326171875,75.135345
292,person,694.322998046875,156.9893
292,droide,668.667724609375,159.83188
292,person,681.24951171875,157.24124
293,droide,640.5660400390625,143.863
293,car,315.61578369140625,40.8423
293,droide,567.9113159179688,104.4682
293,person,538.7493896484375,74.95265
293,person,693.4796142578125,156.12558
293,person,707.9918212890625,149.7341
293,person,508.6527404785156,76.928505
293,person,680.99951171875,156.75064
293,person,704.9920043945312,150.18701
293,person,669.1182250976562,159.09697
294,car,305.1833801269531,39.563988
294,droide,638.8663330078125,144.91022
294,droide,566.6187744140625,103.19766
294,person,536.10986328125,75.99822
294,person,708.47509765625,148.26108
294,person,693.2847290039062,157.72372
294,person,506.659912109375,76.38393
294,person,668.843017578125,160.14117
294,person,581.2509765625,111.10365
294,droide,650.2701416015625,145.96017
295,car,297.6820068359375,37.35399
295,droide,638.993408203125,144.93124
295,droide,566.2483520507812,102.62492
295,person,533.879150390625,75.7796
295,person,506.4593505859375,76.95538
295,person,693.750732421875,158.39465
295,person,667.748779296875,160.65671
295,person,709.2235107421875,153.215
295,person,581.2771606445312,111.2397
296,droide,637.98681640625,145.7059
296,car,289.7974853515625,36.47881
296,droide,566.260009765625,103.40013
296,person,692.8316040039062,157.94891
296,person,504.74224853515625,77.203705
296,person,664.1644897460938,161.25989
296,person,530.13232421875,75.72359
296,person,581.14306640625,111.32582
296,person,708.6824951171875,152.48566
297,droide,636.8670043945312,144.87634
297,car,280.8243713378906,35.57943
297,droide,566.098388671875,104.851
297,person,503.17962646484375,77.43367
297,person,665.200927734375,162.61362
297,person,691.980224609375,157.50089
297,person,708.0679321289062,153.80884
297,person,581.1666259765625,111.51372
298,droide,635.1759033203125,141.18805
298,car,270.49951171875,33.914223
298,droide,565.8092041015625,104.34662
298,person,663.0667114257812,162.04245
298,person,501.2666015625,77.705124
298,person,691.944091796875,157.0328
298,person,525.6503295898438,75.19852
298,person,707.8555908203125,153.41318
298,person,580.1259765625,110.25438
299,droide,634.2339477539062,141.12103
299,car,261.649169921875,33.891376
299,droide,565.0400390625,103.51326
299,person,523.775634765625,75.13931
299,person,661.8306884765625,162.50644
299,person,691.0545654296875,156.34953
299,person,500.3123779296875,77.77347
299,person,707.335205078125,151.2647
300,droide,634.7655029296875,138.92557
300,car,248.6744842529297,31.669708
300,person,661.820556640625,161.24173
300,droide,565.039794921875,104.46359
300,person,522.2052001953125,77.010025
300,person,689.974365234375,156.31824
300,person,496.59161376953125,74.62744
300,person,498.6390686035156,76.64163
300,person,687.923095703125,157.31824
301,droide,634.10595703125,139.3571
301,person,660.3533935546875,162.19081
301,car,243.2259063720703,30.953857
301,droide,564.54931640625,104.38374
301,person,519.99609375,77.21706
301,person,689.90234375,155.46265
301,person,495.5342102050781,75.16534
302,droide,634.1857299804688,139.17
302,car,233.27479553222656,31.321846
302,person,659.1566162109375,161.34312
302,droide,564.177490234375,103.497406
302,person,517.4908447265625,77.46263
302,person,492.992919921875,77.79415
302,person,686.9300537109375,154.19855
303,droide,633.8380126953125,138.79439
303,person,658.283203125,161.6556
303,car,231.8808135986328,27.367386
303,droide,564.81494140625,104.23236
303,person,492.04412841796875,77.71681
303,person,515.1417846679688,76.98607
303,person,686.311767578125,153.89154
303,person,1274.41015625,244.50803
304,car,227.40103149414062,26.985458
304,droide,632.2781372070312,138.85211
304,person,656.9024658203125,156.63783
304,person,490.4490966796875,77.5186
304,droide,564.91357421875,102.44655
304,person,1273.2742919921875,241.56131
304,car,184.87741088867188,28.953625
304,person,702.0057983398438,150.31334
304,person,684.4390869140625,152.45737
304,person,512.7792358398438,76.66814
305,droide,631.9191284179688,139.21594
305,droide,564.970458984375,100.10179
305,person,489.48626708984375,77.523865
305,person,656.72802734375,155.26357
305,person,683.9061889648438,152.93797
305,person,1272.802001953125,241.40967
305,car,183.2843017578125,24.505161
305,person,702.0474853515625,152.85681
305,person,707.8658447265625,153.19815
305,person,511.1152648925781,75.88295
306,droide,632.2431640625,140.13939
306,person,488.1351623535156,77.01198
